"7R2",2014,"F","33V","01K","Q1012","Q1071"
"7O3",2013,"M","24V","16R","Q1053","Q1083"
"3O3",2013,"M","93O","16R","Q1056","Q1083"
"7J4",2010,"F","62O","16R","Q1053","Q1083"
"2L0",2011,"M","3A2","16R","Q1056","Q1083"
"1L1",2011,"F","1C5","16R","Q1056","Q1083"
"0P4",2013,"F","6C2","16R","Q1056","Q1083"
"5H6",2009,"F","5A1","16R","Q1083","Q1083"
"2R9",2014,"F","6C2","16R","Q1056","Q1083"
"0Q0",2013,"F","86Z","16R","Q1053","Q1083"
"1P4",2013,"F","1E2","16R","Q1053","Q1083"
"5Q2",2014,"F","4D8","16R","Q1053","Q1083"
"7G6",2009,"F","4A9","16R","Q1083","Q1083"
"9E7",2008,"M","00V","17K","Q1071","Q1050"
"4I5",2010,"F","8A5","17K","Q1012","Q1050"
"9L7",2011,"F","54N","17K","Q1083","Q1050"
"I125A0",2012,"M","5A0","17K","Q1083","Q1050"
"7J1",2010,"M","77V","17K","Q1012","Q1050"
"0L1",2011,"M","89K","17K","Q1012","Q1050"
"3I5",2010,"M","14Z","17K","Q1066","Q1050"
"3K9",2011,"M","33V","17K","Q1012","Q1050"
"2O6",2013,"F","0F6","17K","Q1012","Q1050"
"3J3",2010,"F","8A3","17K","Q1083","Q1050"
"3E8",2007,"F","14E","17L","Q1071","Q1083"
"1J4",2010,"F","51V","17L","Q1056","Q1083"
"1M8",2012,"M","37V","17L","Q1056","Q1083"
"6L2",2011,"F","1C7","17L","Q1056","Q1083"
"6E1",2008,"M","04O","17L","Q1021","Q1083"
"6H6",2009,"F","0B9","17L","Q1046","Q1083"
"4E2",2008,"M","67G","17L","Q1050","Q1083"
"7C4",2006,"F","13B","17L","Q1071","Q1083"
"9N6",2012,"F","0B6","17L","Q1053","Q1083"
"3M3",2012,"M","4F1","17L","Q1053","Q1083"
"6L0",2011,"F","25P","17T","Q1056","Q1066"
"9L2",2011,"M","74T","17T","Q1053","Q1066"
"7J2",2010,"F","0B6","17T","Q1053","Q1066"
"6J6",2010,"F","86Z","17T","Q1053","Q1066"
"I1245F",2012,"F","45F","17T","Q1056","Q1066"
"6L4",2011,"M","93O","17T","Q1056","Q1066"
"7O6",2013,"F","0F0","17T","Q1071","Q1066"
"3M6",2012,"F","21H","17T","Q1053","Q1066"
"2J0",2010,"M","44V","17T","Q1056","Q1066"
"6J4",2010,"F","36D","18I","Q1083","Q1056"
"6A4",2005,"F","91A","18I","Q1012","Q1056"
"9R3",2014,"M","1G1","18I","Q1071","Q1056"
"7J0",2010,"M","74K","18I","Q1083","Q1056"
"7I4",2010,"F","06A","18I","Q1083","Q1056"
"8P5",2013,"M","4C9","18I","Q1071","Q1056"
"4B8",2006,"F","02A","18I","Q1012","Q1056"
"6A5",2005,"M","77D","18I","Q1012","Q1056"
"1B7",2006,"M","06J","18I","Q1012","Q1056"
"4B6",2006,"F","03H","18I","Q1012","Q1056"
"4L8",2011,"F","2E9","18Z","Q1053","Q1071"
"I142A7",2014,"M","2A7","18Z","Q1021","Q1071"
"5I1",2010,"M","62S","18Z","Q1046","Q1071"
"1S3",2014,"M","8J9","18Z","Q1012","Q1071"
"3J8",2010,"M","X60","19T","Q1083","Q1053"
"5L6",2011,"F","7A8","19T","Q1012","Q1053"
"0J5",2010,"F","55J","19T","Q1056","Q1053"
"3R4",2014,"F","22H","19T","Q1046","Q1053"
"1L6",2011,"F","97R","19T","Q1083","Q1053"
"4H9",2009,"M","48J","19T","Q1056","Q1053"
"0L8",2011,"F","7A9","19T","Q1083","Q1053"
"4Q6",2014,"F","7E3","19T","Q1046","Q1053"
"6M9",2012,"F","5A1","19T","Q1083","Q1053"
"9I9",2010,"M","36O","19T","Q1053","Q1053"
"1M1",2012,"M","2C8","19T","Q1066","Q1053"
"0K9",2010,"F","34B","19T","Q1056","Q1053"
"0J9",2010,"M","30F","19T","Q1083","Q1053"
"8M2",2012,"F","36D","19T","Q1083","Q1053"
"I114B5",2011,"F","4B5","19T","Q1066","Q1053"
"0L9",2011,"F","1B4","19T","Q1083","Q1053"
"6M0",2012,"M","7C8","19T","Q1012","Q1053"
"5M7",2012,"F","60V","19T","Q1012","Q1053"
"I12X91",2012,"F","X91","19T","Q1066","Q1053"
"5L5",2011,"F","2C8","19T","Q1066","Q1053"
"I1051R",2010,"M","51R","19T","Q1083","Q1053"
"9O0",2013,"M","81B","19T","Q1056","Q1053"
"1R2",2014,"M","2C0","19T","Q1046","Q1053"
"9R2",2014,"F","47Z","1A0","Q1071","Q1021"
"9R6",2014,"M","2G4","1A0","Q1071","Q1021"
"9R8",2014,"F","81E","1A0","Q1071","Q1021"
"9R7",2014,"M","1B0","1A0","Q1071","Q1021"
"0S1",2014,"F","3D9","1A0","Q1071","Q1021"
"0S6",2014,"F","9E8","1A0","Q1071","Q1021"
"0S3",2014,"M","53Z","1A0","Q1071","Q1021"
"0O3",2013,"F","1B0","1A0","Q1071","Q1021"
"4O2",2013,"M","52Z","1A0","Q1071","Q1021"
"4O7",2013,"M","47Z","1A0","Q1071","Q1021"
"8O4",2013,"M","1F4","1A6","Q1012","Q1050"
"2O1",2013,"M","09Z","1A6","Q1012","Q1050"
"2O4",2013,"M","2F2","1A6","Q1056","Q1050"
"6R8",2014,"F","14Z","1A6","Q1066","Q1050"
"4M7",2012,"F","85V","1A6","Q1012","Q1050"
"1M4",2012,"F","1E6","1A6","Q1083","Q1050"
"5Q1",2014,"M","4A0","1A6","Q1012","Q1050"
"1O6",2013,"F","07L","1A6","Q1066","Q1050"
"6P6",2013,"F","14Z","1A6","Q1066","Q1050"
"2R6",2014,"M","3B1","1A6","Q1066","Q1050"
"7N9",2012,"F","7D8","1B1","Q1021","Q1053"
"7P9",2013,"F","52P","1B1","Q1050","Q1053"
"3R5",2014,"F","2C7","1B7","Q1053","Q1012"
"4P0",2013,"M","34Z","1C2","Q1021","Q1050"
"1P8",2013,"M","0C8","1C2","Q1050","Q1050"
"I122A5",2012,"M","2A5","1C2","Q1050","Q1050"
"8N6",2012,"F","82A","1C2","Q1050","Q1050"
"1N8",2012,"F","44J","1C2","Q1021","Q1050"
"1Q4",2013,"F","90T","1C6","Q1071","Q1053"
"7O8",2013,"M","51Z","1C6","Q1071","Q1053"
"4O5",2013,"M","4C5","1C6","Q1071","Q1053"
"7O4",2013,"M","5C6","1C6","Q1071","Q1053"
"8R6",2014,"M","85T","1D4","Q1048","Q1021"
"9R5",2014,"M","4C5","1D4","Q1071","Q1021"
"1Q7",2013,"F","1G4","1D4","Q1048","Q1021"
"4Q9",2014,"M","3J3","1D5","Q1083","Q1021"
"2R7",2014,"F","26V","1D5","Q1012","Q1021"
"3R2",2014,"F","2F0","1D5","Q1066","Q1021"
"8P6",2013,"M","16Z","1E5","Q1012","Q1021"
"8Q5",2014,"M","6J4","1F0","Q1083","Q1083"
"4I3",2010,"F","82Z","20J","Q1083","Q1071"
"I106A3",2010,"F","6A3","20J","Q1083","Q1071"
"3C7",2006,"F","73B","20J","Q1050","Q1071"
"9E1",2008,"F","60P","20J","Q1050","Q1071"
"0C5",2006,"M","46F","20J","Q1050","Q1071"
"6C1",2006,"M","44J","20J","Q1021","Q1071"
"9I8",2010,"F","3A2","20J","Q1056","Q1071"
"0J7",2010,"F","85Z","20J","Q1083","Q1071"
"1C2",2006,"M","56A","20J","Q1050","Q1071"
"3I1",2010,"M","5A0","20J","Q1083","Q1071"
"46Z",2005,"M","J41","20J","Q1071","Q1071"
"4D6",2007,"M","01B","20J","Q1021","Q1071"
"6D2",2007,"M","03B","20J","Q1053","Q1071"
"9C0",2007,"F","61A","20J","Q1050","Q1071"
"3I0",2010,"M","1B4","20J","Q1083","Q1071"
"0E3",2007,"M","L19","20J","Q1012","Q1071"
"3I4",2010,"F","2B4","20J","Q1083","Q1071"
"48Z",2005,"M","13B","20J","Q1071","Q1071"
"8I6",2010,"F","97R","20J","Q1083","Q1071"
"9B9",2006,"M","S16","20J","Q1021","Q1071"
"9D3",2007,"F","43I","20J","Q1021","Q1071"
"7B5",2006,"F","29B","20J","Q1053","Q1071"
"8D8",2007,"M","60R","20J","Q1053","Q1071"
"8D9",2007,"F","99I","20J","Q1050","Q1071"
"87Z",2005,"M","04O","20J","Q1021","Q1071"
"7B2",2006,"M","67F","21B","Q1071","Q1056"
"4H5",2009,"M","14Z","21P","Q1066","Q1012"
"8G8",2009,"F","X34","21P","Q1083","Q1012"
"7I5",2010,"M","54B","21P","Q1012","Q1012"
"0D8",2007,"M","K84","21P","Q1012","Q1012"
"5H2",2009,"F","51R","22O","Q1083","Q1048"
"6F9",2008,"M","X60","22O","Q1083","Q1048"
"I0920R",2009,"F","20R","22O","Q1012","Q1048"
"6P0",2013,"M","4H1","22O","Q1012","Q1048"
"3H4",2009,"F","4A5","22O","Q1012","Q1048"
"7G9",2009,"M","97R","22O","Q1083","Q1048"
"6B2",2006,"M","76L","22O","Q1012","Q1048"
"5M3",2012,"F","07L","22O","Q1066","Q1048"
"9F9",2008,"M","30F","22O","Q1083","Q1048"
"8M1",2012,"M","4B2","22O","Q1066","Q1048"
"6M6",2012,"F","3A7","22O","Q1012","Q1048"
"4H7",2009,"F","03S","22O","Q1083","Q1048"
"I131E7",2013,"F","1E7","22O","Q1066","Q1048"
"7M9",2012,"F","09Z","22O","Q1012","Q1048"
"1K7",2010,"F","8B0","22R","Q1021","Q1083"
"4L4",2011,"M","55R","22R","Q1056","Q1083"
"9I5",2010,"F","12T","22R","Q1048","Q1083"
"0H5",2009,"F","55R","22R","Q1056","Q1083"
"9G7",2009,"M","36O","22R","Q1053","Q1083"
"4I9",2010,"F","35O","22R","Q1056","Q1083"
"6I9",2010,"M","43J","22R","Q1050","Q1083"
"0A0",2005,"F","30D","23H","Q1012","Q1021"
"4K6",2011,"M","1C0","23T","Q1021","Q1012"
"8I1",2010,"M","10S","23T","Q1050","Q1012"
"2K8",2011,"M","6C0","23T","Q1050","Q1012"
"5I6",2010,"F","94S","23T","Q1056","Q1012"
"5J1",2010,"M","4C2","23T","Q1053","Q1012"
"4J0",2010,"M","48V","23T","Q1046","Q1012"
"3I6",2010,"M","61A","23T","Q1050","Q1012"
"6A1",2005,"M","H45","25I","Q1012","Q1066"
"99Z",2005,"F","68C","25I","Q1012","Q1066"
"8G0",2009,"M","02A","25I","Q1012","Q1066"
"6A6",2005,"M","76I","25I","Q1012","Q1066"
"4A5",2005,"F","02A","25I","Q1012","Q1066"
"98Z",2005,"M","74B","25I","Q1012","Q1066"
"7G1",2009,"M","39F","25I","Q1012","Q1066"
"7A6",2005,"F","K28","25I","Q1012","Q1066"
"6A8",2005,"M","70K","25I","Q1012","Q1066"
"7A7",2005,"M","39F","25I","Q1012","Q1066"
"2H8",2009,"F","O33","25I","Q1012","Q1066"
"9F0",2008,"M","48N","25I","Q1012","Q1066"
"2B7",2006,"F","70K","25I","Q1012","Q1066"
"2D9",2007,"M","70K","25I","Q1012","Q1066"
"3B6",2006,"F","X37","25I","Q1012","Q1066"
"6B0",2006,"F","37P","25I","Q1012","Q1066"
"3E3",2007,"F","15C","25I","Q1012","Q1066"
"I0870K",2008,"F","70K","25I","Q1012","Q1066"
"3C2",2006,"F","91A","25I","Q1012","Q1066"
"9F6",2008,"F","74B","25I","Q1012","Q1066"
"7C8",2007,"F","03H","25I","Q1012","Q1066"
"8C2",2007,"M","61K","25I","Q1083","Q1066"
"1F4",2008,"F","O33","25I","Q1012","Q1066"
"7F4",2008,"F","X37","25I","Q1012","Q1066"
"3Q4",2014,"F","8A3","25L","Q1083","Q1071"
"7J8",2010,"F","0A9","25L","Q1053","Q1071"
"2J6",2010,"M","44J","25L","Q1021","Q1071"
"9M4",2012,"F","88I","25L","Q1050","Q1071"
"4K8",2011,"M","35N","25L","Q1050","Q1071"
"6N3",2012,"M","68V","25L","Q1050","Q1071"
"8J4",2010,"M","O52","25L","Q1050","Q1071"
"3G7",2009,"M","56A","25L","Q1050","Q1071"
"0N9",2012,"M","43J","25L","Q1050","Q1071"
"2J8",2010,"F","79C","25L","Q1050","Q1071"
"5K5",2011,"M","50I","25L","Q1021","Q1071"
"1N9",2012,"F","64D","25L","Q1050","Q1071"
"2O8",2013,"F","8A3","25L","Q1083","Q1071"
"8E8",2008,"F","43I","25L","Q1021","Q1071"
"4E1",2008,"F","47L","25L","Q1021","Q1071"
"2I1",2010,"M","87K","25L","Q1021","Q1071"
"3Q2",2014,"F","2G8","25L","Q1012","Q1071"
"8E7",2008,"M","20F","25L","Q1021","Q1071"
"7K2",2011,"F","64D","25L","Q1050","Q1071"
"8E5",2008,"F","00J","25L","Q1053","Q1071"
"4F6",2008,"M","46F","25L","Q1050","Q1071"
"7B1",2006,"M","82L","25L","Q1012","Q1071"
"5K1",2011,"F","61J","25L","Q1021","Q1071"
"0G6",2008,"M","14I","25L","Q1050","Q1071"
"4E7",2008,"F","39B","25L","Q1050","Q1071"
"4K9",2011,"M","43J","25L","Q1050","Q1071"
"2L5",2011,"F","29Z","25R","Q1050","Q1012"
"8H1",2009,"F","33Z","25R","Q1050","Q1012"
"2I5",2010,"F","03J","25R","Q1053","Q1012"
"2I9",2010,"M","V36","25R","Q1021","Q1012"
"I1132S",2011,"F","32S","25R","Q1021","Q1012"
"I1046F",2010,"M","46F","25R","Q1050","Q1012"
"5K0",2011,"M","7C3","25R","Q1050","Q1012"
"5G9",2009,"F","99I","25R","Q1050","Q1012"
"5O9",2013,"F","64D","25R","Q1050","Q1012"
"0O0",2013,"M","50I","25R","Q1021","Q1012"
"8P1",2013,"M","82L","25R","Q1012","Q1012"
"1Q0",2013,"M","43F","25R","Q1050","Q1012"
"1O1",2013,"M","40L","25R","Q1021","Q1012"
"4M5",2012,"F","4F5","26P","Q1012","Q1083"
"3D4",2007,"F","51R","26P","Q1083","Q1083"
"0E1",2007,"F","96G","26P","Q1012","Q1083"
"2D3",2007,"M","57T","26P","Q1083","Q1083"
"6M1",2012,"M","4D5","26P","Q1012","Q1083"
"1F2",2008,"M","81I","26P","Q1083","Q1083"
"5G8",2009,"M","82V","26P","Q1083","Q1083"
"4H6",2009,"F","36D","26P","Q1083","Q1083"
"6G2",2009,"M","06A","26P","Q1083","Q1083"
"2O7",2013,"F","6D4","26P","Q1056","Q1083"
"0F9",2008,"M","97R","26P","Q1083","Q1083"
"0M5",2012,"F","0E1","26P","Q1012","Q1083"
"5D5",2007,"F","73C","27E","Q1056","Q1046"
"5D3",2007,"M","36O","27E","Q1053","Q1046"
"6C6",2006,"M","88I","27E","Q1050","Q1046"
"4D9",2007,"M","55A","27E","Q1056","Q1046"
"6E8",2008,"M","V72","27E","Q1053","Q1046"
"1F0",2008,"M","42A","27E","Q1083","Q1046"
"5B8",2006,"M","66I","27J","Q1056","Q1053"
"1H6",2009,"F","67G","27J","Q1050","Q1053"
"2H0",2009,"F","39B","27J","Q1050","Q1053"
"1H3",2009,"F","42B","27J","Q1050","Q1053"
"0J1",2010,"M","02T","27J","Q1012","Q1053"
"8O9",2013,"F","4D8","27J","Q1053","Q1053"
"8H6",2009,"F","42O","27J","Q1050","Q1053"
"1O9",2013,"F","83Z","27J","Q1056","Q1053"
"2M7",2012,"F","6D6","27J","Q1056","Q1053"
"2S5",2014,"M","3A2","27J","Q1056","Q1053"
"4D4",2007,"F","V05","27N","Q1053","Q1012"
"8C3",2007,"M","37D","27N","Q1056","Q1012"
"0H3",2009,"M","11N","27N","Q1053","Q1012"
"8L7",2011,"F","19A","27N","Q1056","Q1012"
"3Q9",2014,"M","76J","27N","Q1053","Q1012"
"3L2",2011,"M","21H","27N","Q1053","Q1012"
"5H5",2009,"M","76J","27N","Q1053","Q1012"
"8L4",2011,"F","0B6","27N","Q1053","Q1012"
"9O7",2013,"F","76J","27N","Q1053","Q1012"
"1S8",2014,"M","2C3","27N","Q1053","Q1012"
"1F8",2008,"M","88R","28B","Q1053","Q1053"
"2C0",2006,"F","19J","28B","Q1046","Q1053"
"6F6",2008,"M","11N","28B","Q1053","Q1053"
"I0569O",2005,"F","69O","28B","Q1066","Q1053"
"8A6",2005,"M","76K","28B","Q1012","Q1053"
"2I7",2010,"M","28N","29F","Q1021","Q1083"
"8A4",2005,"M","T83","29F","Q1083","Q1083"
"9E2",2008,"M","V36","29F","Q1021","Q1083"
"71Z",2005,"F","53E","29F","Q1056","Q1083"
"5G1",2009,"F","V36","29F","Q1021","Q1083"
"1E8",2007,"F","93I","29F","Q1012","Q1083"
"7G7",2009,"F","96A","29H","Q1012","Q1012"
"8A1",2005,"M","11L","29H","Q1012","Q1012"
"8A3",2005,"F","71G","29H","Q1083","Q1012"
"9C6",2007,"M","54N","29H","Q1083","Q1012"
"4A8",2005,"F","76L","29H","Q1012","Q1012"
"5K4",2011,"F","3E2","29H","Q1050","Q1012"
"4B1",2006,"F","39F","29H","Q1012","Q1012"
"1B6",2006,"F","76K","29H","Q1012","Q1012"
"6A3",2005,"F","91K","29H","Q1083","Q1012"
"8G5",2009,"M","77D","29H","Q1012","Q1012"
"4P2",2013,"F","3E2","29V","Q1050","Q1012"
"1N3",2012,"M","6C0","29V","Q1050","Q1012"
"2L3",2011,"M","9A4","29V","Q1050","Q1012"
"5M1",2012,"F","7A6","2C6","Q1012","Q1053"
"7Q7",2014,"F","3B8","2C6","Q1083","Q1053"
"0Q6",2013,"F","7G6","2C6","Q1083","Q1053"
"5L9",2011,"M","4D8","2C6","Q1053","Q1053"
"9O9",2013,"M","5A0","2C6","Q1083","Q1053"
"8Q0",2014,"M","0I7","2C6","Q1083","Q1053"
"2Q0",2014,"F","8H7","2C9","Q1048","Q1066"
"3P2",2013,"M","2E8","2C9","Q1048","Q1066"
"1Q8",2013,"M","0B9","2C9","Q1046","Q1066"
"5P6",2013,"F","5B6","2C9","Q1046","Q1066"
"1Q3",2013,"F","39Z","2C9","Q1053","Q1066"
"3R6",2014,"M","44V","2D0","Q1056","Q1012"
"6P9",2013,"M","6F2","2D7","Q1050","Q1083"
"8O1",2013,"M","81I","2D7","Q1083","Q1083"
"9P6",2013,"M","7E0","2F8","Q1053","Q1012"
"8R7",2014,"F","5E8","2F9","Q1071","Q1012"
"0S8",2014,"F","56E","42T","Q1050","Q1012"
"7O2",2013,"M","2E1","42T","Q1021","Q1012"
"8H0",2009,"M","21C","43H","Q1021","Q1083"
"7E7",2008,"M","55R","43H","Q1056","Q1083"
"7E9",2008,"M","21K","43H","Q1021","Q1083"
"64Z",2005,"M","66I","43H","Q1056","Q1083"
"4A7",2005,"M","74N","43H","Q1012","Q1083"
"2D4",2007,"F","T83","43H","Q1083","Q1083"
"5B3",2006,"F","S70","43H","Q1048","Q1083"
"3D3",2007,"M","N16","43H","Q1083","Q1083"
"6B4",2006,"F","73C","43H","Q1056","Q1083"
"8O8",2013,"M","20S","43N","Q1046","Q1083"
"0K3",2010,"M","5B6","43N","Q1046","Q1083"
"3Q5",2014,"M","55R","43N","Q1056","Q1083"
"3R3",2014,"F","77S","43N","Q1046","Q1083"
"7R1",2014,"F","48V","43N","Q1046","Q1083"
"0Q4",2013,"M","55R","43N","Q1056","Q1083"
"8J1",2010,"M","98T","43N","Q1050","Q1083"
"6R4",2014,"F","73C","43N","Q1056","Q1083"
"0Q9",2013,"M","21N","43N","Q1046","Q1083"
"I137E3",2013,"M","7E3","43N","Q1046","Q1083"
"9C4",2007,"M","Z82","43N","Q1083","Q1083"
"2F8",2008,"M","08Z","43N","Q1012","Q1083"
"6I0",2010,"M","V80","43N","Q1053","Q1083"
"7P2",2013,"M","77S","43N","Q1046","Q1083"
"4S3",2014,"F","5B6","43N","Q1046","Q1083"
"5J0",2010,"M","57H","43P","Q1021","Q1050"
"3S6",2014,"F","34N","43P","Q1021","Q1050"
"8I3",2010,"M","50I","43P","Q1021","Q1050"
"9H7",2009,"F","50I","43P","Q1021","Q1050"
"2N0",2012,"M","79Z","43P","Q1021","Q1050"
"3K8",2011,"F","10S","43P","Q1050","Q1050"
"I1214L",2012,"F","14L","43P","Q1050","Q1050"
"7H0",2009,"M","9A4","43P","Q1050","Q1050"
"2I8",2010,"F","7C3","43P","Q1050","Q1050"
"7I0",2010,"M","74S","43P","Q1053","Q1050"
"0I4",2009,"F","44J","43P","Q1021","Q1050"
"5O6",2013,"M","34N","43P","Q1021","Q1050"
"4S6",2014,"M","0G5","43P","Q1050","Q1050"
"7K3",2011,"M","34N","43P","Q1021","Q1050"
"8R0",2014,"M","0I5","43P","Q1021","Q1050"
"I0930O",2009,"F","30O","43P","Q1050","Q1050"
"5E2",2008,"M","44J","43P","Q1021","Q1050"
"6P2",2013,"M","57H","43P","Q1021","Q1050"
"6Q9",2014,"M","0A4","43P","Q1050","Q1050"
"3K4",2011,"M","28N","43P","Q1021","Q1050"
"4K2",2011,"M","28J","43P","Q1050","Q1050"
"9J0",2010,"F","9A4","43P","Q1050","Q1050"
"0Q5",2013,"F","2C4","43P","Q1056","Q1050"
"5J9",2010,"F","2A2","43P","Q1050","Q1050"
"1L3",2011,"M","56A","43P","Q1050","Q1050"
"4S1",2014,"F","20F","43P","Q1021","Q1050"
"1L4",2011,"F","40L","43P","Q1021","Q1050"
"0G7",2008,"F","Z08","43P","Q1021","Q1050"
"8E9",2008,"M","50I","43P","Q1021","Q1050"
"6R2",2014,"M","79Z","43P","Q1021","Q1050"
"6Q0",2014,"F","57H","43P","Q1021","Q1050"
"5E7",2008,"F","34N","43P","Q1021","Q1050"
"4E9",2008,"M","64D","43P","Q1050","Q1050"
"1H4",2009,"M","10S","43P","Q1050","Q1050"
"6E2",2008,"F","61J","43P","Q1021","Q1050"
"7G4",2009,"F","K84","43R","Q1012","Q1066"
"2H6",2009,"M","68C","43R","Q1012","Q1066"
"4H2",2009,"M","40V","43R","Q1012","Q1066"
"8H2",2009,"M","91V","43R","Q1012","Q1066"
"6G4",2009,"M","35F","43R","Q1012","Q1066"
"I0906J",2009,"F","06J","43R","Q1012","Q1066"
"3F8",2008,"F","03H","43R","Q1012","Q1066"
"6G5",2009,"M","60V","43R","Q1012","Q1066"
"2F4",2008,"F","33V","43R","Q1012","Q1066"
"9H6",2009,"F","70T","43T","Q1083","Q1083"
"5P1",2013,"F","5H6","43V","Q1083","Q1056"
"6O6",2013,"M","3B8","43V","Q1083","Q1056"
"1S2",2014,"F","40L","43V","Q1021","Q1056"
"4P3",2013,"F","1B4","43V","Q1083","Q1056"
"4O1",2013,"M","62R","43V","Q1053","Q1056"
"3S1",2014,"F","7J8","43V","Q1053","Q1056"
"I1281B",2012,"F","81B","30C","Q1056","Q1083"
"74Z",2005,"M","R75","30C","Q1053","Q1083"
"86Z",2005,"F","58H","30G","Q1053","Q1083"
"9H0",2009,"F","99N","30G","Q1053","Q1083"
"4L2",2011,"M","69O","30G","Q1066","Q1083"
